row_number,subdistrict_id,subdistrict_name_en,subdistrict_name_th,district_id,district_name_en,district_name_th,province_id,province_name_en,province_name_th,walk_leisure,walk_public_service,walk_school,walk_shopping,walk_work,walk_total,access_boat,access_bus,access_train,access_total,drive_leisure,drive_public_service,drive_school,drive_shopping,drive_work,drive_total,source
579,3944,THANON PHET BURI,ถนนเพชรบุรี,3942,RATCHATHEWI,ราชเทวี,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,81.0,100.0,100.0,91.0,97.0,baania
261,3408,LAHAN,ละหาร,3402,BANG BUA THONG,บางบัวทอง,3372,Nonthaburi,นนทบุรี,52.0,78.0,59.0,100.0,98.0,84.0,6.0,74.0,1.0,32.0,90.0,98.0,92.0,100.0,100.0,97.0,baania
233,3779,HOM KRET,หอมเกร็ด,3764,SAM PHRAN,สามพราน,3667,Nakhon Pathom,นครปฐม,34.0,17.0,51.0,100.0,100.0,73.0,0.0,34.0,0.0,13.0,86.0,89.0,96.0,100.0,100.0,96.0,baania
252,3935,PAK KHLONG PHASI CHAROEN,ปากคลองภาษีเจริญ,3928,PHASI CHAROEN,ภาษีเจริญ,3781,Bangkok,กรุงเทพมหานคร,93.0,98.0,93.0,98.0,100.0,96.0,100.0,92.0,4.0,77.0,99.0,69.0,100.0,81.0,98.0,87.0,baania
392,3964,SAPHAN SONG,สะพานสอง,3960,WANG THONGLANG,วังทองหลาง,3781,Bangkok,กรุงเทพมหานคร,90.0,100.0,90.0,100.0,100.0,97.0,51.0,96.0,29.0,64.0,100.0,77.0,100.0,95.0,100.0,95.0,baania
131,3502,THEPHARAK,เทพารักษ์,3499,MUEANG SAMUT PRAKAN,เมืองสมุทรปราการ,3498,Samut Prakan,สมุทรปราการ,95.0,98.0,95.0,100.0,100.0,98.0,40.0,100.0,0.0,56.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
222,3899,LUMPHINI,ลุมพินี,3896,PATHUM WAN,ปทุมวัน,3781,Bangkok,กรุงเทพมหานคร,97.0,100.0,97.0,100.0,100.0,99.0,100.0,100.0,100.0,100.0,99.0,83.0,100.0,99.0,98.0,97.0,baania
239,6347,KHAO NOI,เขาน้อย,6344,PRAN BURI,ปราณบุรี,6307,Prachuap Khiri Khan,ประจวบคีรีขันธ์,33.0,37.0,21.0,36.0,25.0,33.0,0.0,0.0,0.0,0.0,16.0,99.0,88.0,97.0,92.0,80.0,baania
113,3501,THAI BAN MAI,ท้ายบ้านใหม่,3499,MUEANG SAMUT PRAKAN,เมืองสมุทรปราการ,3498,Samut Prakan,สมุทรปราการ,97.0,94.0,85.0,99.0,99.0,97.0,1.0,96.0,0.0,38.0,100.0,100.0,98.0,100.0,100.0,100.0,baania
124,3503,BANG DUAN,บางด้วน,3499,MUEANG SAMUT PRAKAN,เมืองสมุทรปราการ,3498,Samut Prakan,สมุทรปราการ,80.0,51.0,90.0,100.0,100.0,90.0,37.0,98.0,0.0,54.0,100.0,87.0,100.0,100.0,100.0,99.0,baania
547,3970,SUAN LUANG,สวนหลวง,3969,SUAN LUANG,สวนหลวง,3781,Bangkok,กรุงเทพมหานคร,85.0,93.0,85.0,97.0,97.0,93.0,87.0,92.0,39.0,80.0,97.0,64.0,99.0,86.0,95.0,88.0,baania
36,4631,NONG MAI DAENG,หนองไม้แดง,4617,MUEANG CHON BURI,เมืองชลบุรี,4616,Chon Buri,ชลบุรี,20.0,44.0,19.0,57.0,45.0,44.0,0.0,0.0,0.0,0.0,90.0,95.0,88.0,96.0,95.0,94.0,baania
472,2867,BAN MAI,บ้านใหม่,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,18.0,15.0,23.0,46.0,29.0,33.0,0.0,0.0,0.0,0.0,90.0,85.0,92.0,97.0,95.0,94.0,baania
202,3388,SAI NOI,ไทรน้อย,3384,SAI NOI,ไทรน้อย,3372,Nonthaburi,นนทบุรี,46.0,90.0,17.0,96.0,93.0,77.0,1.0,91.0,1.0,37.0,90.0,100.0,83.0,100.0,100.0,96.0,baania
564,3906,POM PRAP,ป้อมปราบ,3905,POM PRAP SATTRU PHAI,ป้อมปราบศัตรูพ่าย,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,100.0,98.0,100.0,97.0,baania
616,3640,KHU KHOT,คูคต,3623,THANYABURI,ธัญบุรี,3599,Pathum Thani,ปทุมธานี,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
572,3393,BANG KRUAI,บางกรวย,3392,BANG KRUAI,บางกรวย,3372,Nonthaburi,นนทบุรี,96.0,96.0,79.0,97.0,100.0,95.0,8.0,100.0,100.0,63.0,100.0,99.0,100.0,100.0,100.0,100.0,baania
32,1171,SAN KLANG,สันกลาง,1164,SAN KAMPHAENG,สันกำแพง,1005,Chiang Mai,เชียงใหม่,1.0,1.0,10.0,1.0,32.0,5.0,0.0,0.0,0.0,0.0,10.0,77.0,78.0,29.0,96.0,42.0,baania
295,2423,ROP WIANG,รอบเวียง,2412,MUEANG CHIANG RAI,เมืองเชียงราย,2411,Chiang Rai,เชียงราย,23.0,18.0,18.0,53.0,39.0,38.0,0.0,0.0,0.0,0.0,81.0,79.0,87.0,90.0,91.0,87.0,baania
449,3674,THAMMASALA,ธรรมศาลา,3668,MUEANG NAKHON PATHOM,เมืองนครปฐม,3667,Nakhon Pathom,นครปฐม,80.0,20.0,1.0,100.0,100.0,78.0,0.0,1.0,0.0,0.0,100.0,100.0,91.0,100.0,100.0,99.0,baania
589,3614,LAK HOK,หลักหก,3600,MUEANG PATHUM THANI,เมืองปทุมธานี,3599,Pathum Thani,ปทุมธานี,76.0,56.0,77.0,89.0,89.0,82.0,0.0,98.0,0.0,39.0,100.0,100.0,98.0,97.0,97.0,98.0,baania
42,2417,NANG LAE,นางแล,2412,MUEANG CHIANG RAI,เมืองเชียงราย,2411,Chiang Rai,เชียงราย,28.0,33.0,34.0,58.0,54.0,47.0,0.0,0.0,0.0,0.0,84.0,65.0,92.0,76.0,97.0,80.0,baania
510,4526,BAN MAI,บ้านใหม่,4511,MUEANG CHACHOENGSAO,เมืองฉะเชิงเทรา,4510,Chachoengsao,ฉะเชิงเทรา,17.0,26.0,2.0,41.0,33.0,31.0,0.0,0.0,0.0,0.0,83.0,86.0,71.0,85.0,83.0,84.0,baania
600,6348,PAK NAM PRAN,ปากน้ำปราณ,6344,PRAN BURI,ปราณบุรี,6307,Prachuap Khiri Khan,ประจวบคีรีขันธ์,18.0,21.0,5.0,26.0,5.0,20.0,0.0,0.0,0.0,0.0,45.0,72.0,35.0,63.0,48.0,56.0,baania
667,3884,BANG YI KHAN,บางยี่ขัน,3881,BANG PHLAT,บางพลัด,3781,Bangkok,กรุงเทพมหานคร,94.0,100.0,94.0,100.0,100.0,98.0,1.0,100.0,100.0,60.0,100.0,76.0,100.0,99.0,100.0,97.0,baania
323,4664,PHAN THONG,พานทอง,4663,PHAN THONG,พานทอง,4616,Chon Buri,ชลบุรี,18.0,19.0,10.0,40.0,21.0,29.0,0.0,0.0,0.0,0.0,84.0,82.0,74.0,83.0,85.0,83.0,baania
498,3505,BANG PU MAI,บางปูใหม่,3499,MUEANG SAMUT PRAKAN,เมืองสมุทรปราการ,3498,Samut Prakan,สมุทรปราการ,95.0,96.0,82.0,98.0,99.0,96.0,1.0,6.0,0.0,3.0,100.0,100.0,97.0,100.0,100.0,100.0,baania
598,3808,BANG KHUN THIAN,บางขุนเทียน,3806,CHOM THONG,จอมทอง,3781,Bangkok,กรุงเทพมหานคร,81.0,97.0,81.0,100.0,100.0,94.0,74.0,96.0,25.0,73.0,100.0,71.0,100.0,93.0,94.0,93.0,baania
491,1204,DON KAEO,ดอนแก้ว,1200,SARAPHI,สารภี,1005,Chiang Mai,เชียงใหม่,1.0,1.0,1.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,1.0,52.0,73.0,23.0,92.0,33.0,baania
171,3792,SAI KONG DIN,ทรายกองดิน,3791,KHLONG SAM WA,คลองสามวา,3781,Bangkok,กรุงเทพมหานคร,91.0,93.0,91.0,85.0,87.0,88.0,1.0,77.0,1.0,32.0,96.0,64.0,99.0,79.0,85.0,84.0,baania
701,2621,TALAT NUEA,ตลาดเหนือ,2617,MUEANG PHUKET,เมืองภูเก็ต,2616,Phuket,ภูเก็ต,77.0,57.0,46.0,80.0,81.0,74.0,0.0,0.0,0.0,0.0,100.0,99.0,98.0,100.0,99.0,100.0,baania
351,5392,PAK PHUN,ปากพูน,5378,MUEANG NAKHON SI THAMMARAT,เมืองนครศรีธรรมราช,5377,Nakhon Si Thammarat,นครศรีธรรมราช,12.0,33.0,30.0,47.0,34.0,36.0,0.0,0.0,0.0,0.0,75.0,95.0,88.0,83.0,77.0,82.0,baania
267,3768,KHLONG MAI,คลองใหม่,3764,SAM PHRAN,สามพราน,3667,Nakhon Pathom,นครปฐม,53.0,20.0,85.0,90.0,95.0,76.0,0.0,1.0,0.0,0.0,77.0,100.0,100.0,100.0,100.0,95.0,baania
464,20627,KHLONG BANG BON,คลองบางบอน,3879,BANG BON,บางบอน,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,1.0,99.0,1.0,41.0,100.0,68.0,100.0,97.0,100.0,95.0,baania
594,1168,BUAK KHANG,บวกค้าง,1164,SAN KAMPHAENG,สันกำแพง,1005,Chiang Mai,เชียงใหม่,1.0,8.0,8.0,2.0,13.0,4.0,0.0,0.0,0.0,0.0,1.0,29.0,58.0,14.0,66.0,23.0,baania
470,3656,BANG PHO NUEA,บางโพธิ์เหนือ,3647,SAM KHOK,สามโคก,3599,Pathum Thani,ปทุมธานี,51.0,93.0,97.0,100.0,100.0,89.0,0.0,90.0,0.0,36.0,100.0,100.0,100.0,64.0,100.0,82.0,baania
527,4575,BANG KRUT,บางกรูด,4566,BAN PHO,บ้านโพธิ์,4510,Chachoengsao,ฉะเชิงเทรา,3.0,2.0,15.0,30.0,23.0,18.0,0.0,0.0,0.0,0.0,45.0,62.0,85.0,67.0,86.0,63.0,baania
683,3553,PAK KHLONG BANG PLA KOT,ปากคลองบางปลากด,3549,PHRA SAMUT CHEDI,พระสมุทรเจดีย์,3498,Samut Prakan,สมุทรปราการ,100.0,98.0,100.0,100.0,100.0,100.0,1.0,100.0,0.0,40.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
558,1221,NONG KHWAI,หนองควาย,1213,HANG DONG,หางดง,1005,Chiang Mai,เชียงใหม่,1.0,12.0,17.0,8.0,33.0,11.0,0.0,0.0,0.0,0.0,9.0,80.0,87.0,63.0,95.0,60.0,baania
533,3705,SA SI MUM,สระสี่มุม,3694,KAMPHAENG SAEN,กำแพงแสน,3667,Nakhon Pathom,นครปฐม,1.0,1.0,1.0,100.0,100.0,60.0,0.0,1.0,0.0,0.0,45.0,73.0,64.0,100.0,100.0,83.0,baania
605,4658,NONG CHAK,หนองชาก,4654,BAN BUENG,บ้านบึง,4616,Chon Buri,ชลบุรี,13.0,23.0,10.0,31.0,23.0,24.0,0.0,0.0,0.0,0.0,79.0,88.0,68.0,93.0,94.0,88.0,baania
128,3200,CHIANG YUEN,เชียงยืน,3196,MUEANG UDON THANI,เมืองอุดรธานี,3195,Udon Thani,อุดรธานี,1.0,1.0,4.0,22.0,1.0,12.0,0.0,0.0,0.0,0.0,2.0,78.0,73.0,87.0,15.0,60.0,baania
534,1187,NONG YAENG,หนองแหย่ง,1175,SAN SAI,สันทราย,1005,Chiang Mai,เชียงใหม่,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,63.0,1.0,74.0,18.0,baania
596,3972,SAPHAN SUNG,สะพานสูง,3971,SAPHAN SUNG,สะพานสูง,3781,Bangkok,กรุงเทพมหานคร,83.0,90.0,83.0,97.0,98.0,92.0,30.0,86.0,16.0,50.0,94.0,49.0,98.0,76.0,66.0,78.0,baania
137,7275,DON KHUN HUAI,ดอนขุนห้วย,7272,CHA-AM,ชะอำ,7226,Phetchaburi,เพชรบุรี,1.0,11.0,1.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,93.0,72.0,89.0,69.0,68.0,baania
440,3636,RAHAENG,ระแหง,3630,LAT LUM KAEO,ลาดหลุมแก้ว,3599,Pathum Thani,ปทุมธานี,29.0,6.0,69.0,69.0,91.0,57.0,0.0,1.0,0.0,0.0,97.0,100.0,99.0,94.0,77.0,94.0,baania
586,3395,BANG KHUN KONG,บางขุนกอง,3392,BANG KRUAI,บางกรวย,3372,Nonthaburi,นนทบุรี,94.0,88.0,70.0,94.0,97.0,91.0,1.0,99.0,1.0,41.0,99.0,99.0,98.0,99.0,100.0,99.0,baania
132,1219,SAN PHAK WAN,สันผักหวาน,1213,HANG DONG,หางดง,1005,Chiang Mai,เชียงใหม่,1.0,1.0,10.0,3.0,31.0,6.0,0.0,0.0,0.0,0.0,6.0,46.0,82.0,57.0,95.0,52.0,baania
246,4003,SAM SEN NOK,สามเสนนอก,4000,HUAI KHWANG,ห้วยขวาง,3781,Bangkok,กรุงเทพมหานคร,95.0,100.0,95.0,100.0,100.0,99.0,100.0,96.0,8.0,80.0,100.0,72.0,100.0,91.0,99.0,92.0,baania
280,3830,BANG CHUEAK NANG,บางเชือกหนัง,3826,TALING CHAN,ตลิ่งชัน,3781,Bangkok,กรุงเทพมหานคร,58.0,83.0,58.0,100.0,95.0,85.0,55.0,79.0,8.0,55.0,98.0,55.0,98.0,69.0,55.0,75.0,baania
26,7234,THONG CHAI,ธงชัย,7227,MUEANG PHETCHABURI,เมืองเพชรบุรี,7226,Phetchaburi,เพชรบุรี,17.0,32.0,17.0,35.0,19.0,28.0,0.0,0.0,0.0,0.0,81.0,97.0,82.0,89.0,81.0,87.0,baania
518,9192,THA CHANG,ท่าช้าง,9190,BANG KLAM,บางกล่ำ,9128,Songkhla,สงขลา,7.0,21.0,10.0,40.0,35.0,28.0,0.0,0.0,0.0,0.0,66.0,92.0,79.0,96.0,98.0,88.0,baania
329,3956,LAM PLA THIO,ลำปลาทิว,3950,LAT KRABANG,ลาดกระบัง,3781,Bangkok,กรุงเทพมหานคร,86.0,94.0,86.0,96.0,100.0,93.0,9.0,65.0,1.0,30.0,92.0,49.0,99.0,75.0,84.0,79.0,baania
308,3470,NIKHOM PHATTHANA,นิคมพัฒนา,3469,NIKHOM PHATTHANA,นิคมพัฒนา,3431,Rayong,ระยอง,6.0,19.0,7.0,34.0,23.0,23.0,0.0,0.0,0.0,0.0,33.0,74.0,50.0,75.0,88.0,66.0,baania
268,1068,SAMRAN RAT,สำราญราษฎร์,1054,DOI SAKET,ดอยสะเก็ด,1005,Chiang Mai,เชียงใหม่,5.0,8.0,11.0,9.0,31.0,11.0,0.0,0.0,0.0,0.0,33.0,79.0,77.0,44.0,93.0,54.0,baania
164,3429,PAK KRET,ปากเกร็ด,3418,PAK KRET,ปากเกร็ด,3372,Nonthaburi,นนทบุรี,95.0,99.0,97.0,100.0,99.0,98.0,1.0,100.0,95.0,59.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
159,3989,NONG CHOK,หนองจอก,3988,NONG CHOK,หนองจอก,3781,Bangkok,กรุงเทพมหานคร,87.0,95.0,87.0,100.0,97.0,95.0,1.0,85.0,1.0,34.0,95.0,67.0,100.0,84.0,87.0,86.0,baania
270,1176,PA PHAI,ป่าไผ่,1175,SAN SAI,สันทราย,1005,Chiang Mai,เชียงใหม่,4.0,5.0,14.0,4.0,27.0,7.0,0.0,0.0,0.0,0.0,51.0,51.0,86.0,44.0,91.0,55.0,baania
483,4700,BO WIN,บ่อวิน,4696,SI RACHA,ศรีราชา,4616,Chon Buri,ชลบุรี,17.0,23.0,9.0,34.0,27.0,27.0,0.0,0.0,0.0,0.0,74.0,77.0,62.0,78.0,84.0,76.0,baania
17,3992,KHLONG SIP SONG,คลองสิบสอง,3988,NONG CHOK,หนองจอก,3781,Bangkok,กรุงเทพมหานคร,80.0,96.0,80.0,100.0,100.0,94.0,1.0,3.0,1.0,2.0,89.0,30.0,99.0,47.0,40.0,58.0,baania
522,3104,NONG RAWIANG,หนองระเวียง,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,38.0,82.0,31.0,26.0,41.0,baania
633,3410,SANO LOI,โสนลอย,3402,BANG BUA THONG,บางบัวทอง,3372,Nonthaburi,นนทบุรี,96.0,100.0,98.0,100.0,100.0,99.0,98.0,100.0,1.0,79.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
561,3861,SAMAE DAM,แสมดำ,3859,BANG KHUN THIAN,บางขุนเทียน,3781,Bangkok,กรุงเทพมหานคร,77.0,90.0,77.0,97.0,100.0,91.0,1.0,84.0,1.0,34.0,94.0,54.0,97.0,81.0,89.0,83.0,baania
237,1010,THA SALA,ท่าศาลา,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,3.0,8.0,31.0,7.0,60.0,14.0,0.0,0.0,0.0,0.0,59.0,73.0,93.0,65.0,100.0,71.0,baania
240,3546,SAMRONG,สำโรง,3533,PHRA PRADAENG,พระประแดง,3498,Samut Prakan,สมุทรปราการ,95.0,100.0,95.0,100.0,100.0,99.0,99.0,100.0,0.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
595,3438,THA PRADU,ท่าประดู่,3432,MUEANG RAYONG,เมืองระยอง,3431,Rayong,ระยอง,52.0,59.0,61.0,75.0,59.0,66.0,0.0,0.0,0.0,0.0,98.0,100.0,99.0,99.0,100.0,99.0,baania
234,4549,SALA DAENG,ศาลาแดง,4541,BANG NAM PRIAO,บางน้ำเปรี้ยว,4510,Chachoengsao,ฉะเชิงเทรา,21.0,20.0,18.0,22.0,16.0,21.0,0.0,0.0,0.0,0.0,84.0,76.0,82.0,69.0,84.0,75.0,baania
192,7273,CHA-AM,ชะอำ,7272,CHA-AM,ชะอำ,7226,Phetchaburi,เพชรบุรี,16.0,31.0,9.0,41.0,21.0,30.0,0.0,0.0,0.0,0.0,65.0,82.0,60.0,77.0,73.0,73.0,baania
335,2415,THA SAI,ท่าสาย,2412,MUEANG CHIANG RAI,เมืองเชียงราย,2411,Chiang Rai,เชียงราย,11.0,17.0,12.0,32.0,34.0,25.0,0.0,0.0,0.0,0.0,66.0,81.0,76.0,81.0,89.0,78.0,baania
265,2539,WIANG CHAI,เวียงชัย,2535,WIANG CHAI,เวียงชัย,2411,Chiang Rai,เชียงราย,0.0,2.0,7.0,24.0,6.0,14.0,0.0,0.0,0.0,0.0,39.0,35.0,67.0,70.0,62.0,59.0,baania
671,1182,SAN NA MENG,สันนาเม็ง,1175,SAN SAI,สันทราย,1005,Chiang Mai,เชียงใหม่,1.0,10.0,12.0,3.0,25.0,7.0,0.0,0.0,0.0,0.0,8.0,76.0,84.0,42.0,89.0,47.0,baania
543,3914,BANG CHAK,บางจาก,3913,PHRA KHANONG,พระโขนง,3781,Bangkok,กรุงเทพมหานคร,97.0,100.0,97.0,100.0,100.0,99.0,99.0,99.0,1.0,79.0,100.0,76.0,100.0,98.0,99.0,96.0,baania
125,9258,HAT YAI,หาดใหญ่,9257,HAT YAI,หาดใหญ่,9128,Songkhla,สงขลา,38.0,75.0,44.0,83.0,71.0,68.0,0.0,0.0,0.0,0.0,95.0,100.0,95.0,99.0,99.0,98.0,baania
365,2426,SAN SAI,สันทราย,2412,MUEANG CHIANG RAI,เมืองเชียงราย,2411,Chiang Rai,เชียงราย,4.0,11.0,15.0,33.0,15.0,22.0,0.0,0.0,0.0,0.0,70.0,88.0,86.0,89.0,89.0,85.0,baania
313,4648,TAKHIAN TIA,ตะเคียนเตี้ย,4645,BANG LAMUNG,บางละมุง,4616,Chon Buri,ชลบุรี,5.0,10.0,9.0,21.0,13.0,14.0,0.0,0.0,0.0,0.0,67.0,74.0,76.0,83.0,74.0,77.0,baania
641,3814,SI KAN,สีกัน,3811,DON MUEANG,ดอนเมือง,3781,Bangkok,กรุงเทพมหานคร,62.0,84.0,62.0,98.0,98.0,86.0,1.0,50.0,1.0,20.0,88.0,51.0,89.0,76.0,69.0,76.0,baania
489,1207,PA BONG,ป่าบง,1200,SARAPHI,สารภี,1005,Chiang Mai,เชียงใหม่,1.0,5.0,6.0,7.0,28.0,8.0,0.0,0.0,0.0,0.0,2.0,58.0,74.0,71.0,91.0,58.0,baania
611,7311,THA SEN,ท่าเสน,7304,BAN LAT,บ้านลาด,7226,Phetchaburi,เพชรบุรี,1.0,33.0,6.0,23.0,2.0,16.0,0.0,0.0,0.0,0.0,38.0,97.0,82.0,95.0,79.0,81.0,baania
368,3943,THANON PHAYA THAI,ถนนพญาไท,3942,RATCHATHEWI,ราชเทวี,3781,Bangkok,กรุงเทพมหานคร,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,100.0,100.0,95.0,98.0,baania
257,3390,RAT NIYOM,ราษฎร์นิยม,3384,SAI NOI,ไทรน้อย,3372,Nonthaburi,นนทบุรี,1.0,60.0,41.0,100.0,70.0,67.0,1.0,1.0,1.0,1.0,8.0,100.0,92.0,100.0,100.0,81.0,baania
668,3677,BANG KHAEM,บางแขม,3668,MUEANG NAKHON PATHOM,เมืองนครปฐม,3667,Nakhon Pathom,นครปฐม,67.0,1.0,67.0,87.0,100.0,73.0,0.0,1.0,0.0,0.0,97.0,91.0,91.0,100.0,100.0,98.0,baania
231,4680,THUNG KHWANG,ทุ่งขวาง,4675,PHANAT NIKHOM,พนัสนิคม,4616,Chon Buri,ชลบุรี,1.0,1.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,72.0,58.0,28.0,76.0,70.0,69.0,baania
53,3995,LAM TOITING,ลำต้อยติ่ง,3988,NONG CHOK,หนองจอก,3781,Bangkok,กรุงเทพมหานคร,90.0,70.0,90.0,100.0,100.0,94.0,1.0,1.0,1.0,1.0,40.0,25.0,100.0,40.0,60.0,47.0,baania
66,1013,PHRA SING,พระสิงห์,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,35.0,38.0,90.0,1.0,98.0,30.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,91.0,100.0,96.0,baania
60,3803,CHANTHARAKASEM,จันทรเกษม,3800,CHATUCHAK,จตุจักร,3781,Bangkok,กรุงเทพมหานคร,88.0,96.0,88.0,99.0,100.0,95.0,94.0,97.0,1.0,77.0,99.0,70.0,100.0,93.0,98.0,93.0,baania
6,3547,SAMRONG KLANG,สำโรงกลาง,3533,PHRA PRADAENG,พระประแดง,3498,Samut Prakan,สมุทรปราการ,90.0,100.0,90.0,100.0,100.0,97.0,100.0,100.0,0.0,80.0,100.0,100.0,100.0,100.0,100.0,100.0,baania
293,3765,SAM PHRAN,สามพราน,3764,SAM PHRAN,สามพราน,3667,Nakhon Pathom,นครปฐม,60.0,1.0,100.0,60.0,20.0,54.0,0.0,1.0,0.0,0.0,100.0,91.0,100.0,100.0,91.0,98.0,baania
72,3632,KHLONG PHRA UDOM,คลองพระอุดม,3630,LAT LUM KAEO,ลาดหลุมแก้ว,3599,Pathum Thani,ปทุมธานี,90.0,32.0,11.0,98.0,100.0,81.0,0.0,90.0,0.0,36.0,100.0,100.0,90.0,100.0,83.0,97.0,baania
425,3161,BAN MAI,บ้านใหม่,2858,MUEANG NAKHON RATCHASIMA,เมืองนครราชสีมา,2857,Nakhon Ratchasima,นครราชสีมา,19.0,24.0,19.0,55.0,40.0,39.0,0.0,0.0,0.0,0.0,84.0,83.0,83.0,92.0,89.0,88.0,baania
243,2651,PHRA LAP,พระลับ,2638,MUEANG KHON KAEN,เมืองขอนแก่น,2637,Khon Kaen,ขอนแก่น,27.0,26.0,13.0,47.0,27.0,35.0,0.0,0.0,0.0,0.0,94.0,92.0,89.0,98.0,89.0,95.0,baania
176,9135,PHAWONG,พะวง,9129,MUEANG SONGKHLA,เมืองสงขลา,9128,Songkhla,สงขลา,8.0,28.0,10.0,33.0,31.0,25.0,0.0,0.0,0.0,0.0,66.0,93.0,83.0,84.0,87.0,82.0,baania
170,3912,SAM SEN NAI,สามเสนใน,3911,PHAYA THAI,พญาไท,3781,Bangkok,กรุงเทพมหานคร,95.0,99.0,95.0,100.0,99.0,98.0,100.0,100.0,44.0,89.0,100.0,89.0,100.0,99.0,95.0,98.0,baania
185,2527,WIANG PHANG KHAM,เวียงพางคำ,2521,MAE SAI,แม่สาย,2411,Chiang Rai,เชียงราย,17.0,33.0,39.0,52.0,39.0,40.0,0.0,0.0,0.0,0.0,61.0,70.0,89.0,90.0,87.0,82.0,baania
276,1057,TALAT YAI,ตลาดใหญ่,1054,DOI SAKET,ดอยสะเก็ด,1005,Chiang Mai,เชียงใหม่,1.0,4.0,3.0,10.0,14.0,7.0,0.0,0.0,0.0,0.0,1.0,75.0,74.0,47.0,82.0,47.0,baania
552,2622,TALAT YAI,ตลาดใหญ่,2617,MUEANG PHUKET,เมืองภูเก็ต,2616,Phuket,ภูเก็ต,85.0,59.0,55.0,83.0,72.0,77.0,0.0,0.0,0.0,0.0,96.0,94.0,95.0,96.0,95.0,96.0,baania
517,2653,SILA,ศิลา,2638,MUEANG KHON KAEN,เมืองขอนแก่น,2637,Khon Kaen,ขอนแก่น,20.0,32.0,16.0,48.0,23.0,35.0,0.0,0.0,0.0,0.0,88.0,89.0,83.0,95.0,83.0,90.0,baania
428,3858,HUA MAK,หัวหมาก,3856,BANG KAPI,บางกะปิ,3781,Bangkok,กรุงเทพมหานคร,94.0,98.0,94.0,100.0,100.0,98.0,94.0,98.0,100.0,97.0,99.0,74.0,100.0,95.0,96.0,94.0,baania
394,1014,FA HAM,ฟ้าฮ่าม,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,13.0,11.0,31.0,8.0,68.0,18.0,0.0,0.0,0.0,0.0,80.0,81.0,95.0,85.0,100.0,86.0,baania
213,4660,NONG BON DAENG,หนองบอนแดง,4654,BAN BUENG,บ้านบึง,4616,Chon Buri,ชลบุรี,7.0,16.0,1.0,25.0,21.0,18.0,0.0,0.0,0.0,0.0,75.0,85.0,73.0,95.0,91.0,88.0,baania
52,5443,CHANG KLANG,ช้างกลาง,5442,CHANG KLANG,ช้างกลาง,5377,Nakhon Si Thammarat,นครศรีธรรมราช,10.0,34.0,19.0,20.0,7.0,18.0,0.0,0.0,0.0,0.0,36.0,60.0,52.0,50.0,26.0,46.0,baania
612,1008,CHANG PHUEAK,ช้างเผือก,1006,MUEANG CHIANG MAI,เมืองเชียงใหม่,1005,Chiang Mai,เชียงใหม่,12.0,28.0,29.0,15.0,56.0,21.0,0.0,0.0,0.0,0.0,78.0,93.0,87.0,79.0,97.0,83.0,baania
341,3511,PHRAEKSA MAI,แพรกษาใหม่,3499,MUEANG SAMUT PRAKAN,เมืองสมุทรปราการ,3498,Samut Prakan,สมุทรปราการ,84.0,83.0,84.0,98.0,99.0,92.0,1.0,35.0,0.0,15.0,99.0,99.0,98.0,100.0,100.0,99.0,baania
55,3421,KHLONG KHOI,คลองข่อย,3418,PAK KRET,ปากเกร็ด,3372,Nonthaburi,นนทบุรี,44.0,46.0,3.0,93.0,93.0,69.0,1.0,91.0,8.0,38.0,92.0,87.0,71.0,98.0,98.0,93.0,baania
