row_number,transction_year,transction_month,listing_province_name_th,listing_province_name_en,listing_district_name_th,listing_district_name_en,project_propertytype_name_th,project_propertytype_name_en,volume_of_rental
874,2019,6,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,27
975,2019,4,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,21
1448,2021,1,กรุงเทพมหานคร,BANGKOK,พระโขนง,PHRA KHANONG,คอนโด,Condo,443
1136,2020,11,กรุงเทพมหานคร,BANGKOK,บางรัก,BANG RAK,คอนโด,Condo,133
973,2021,4,นนทบุรี,NONTHABURI,บางใหญ่,BANG YAI,คอนโด,Condo,18
984,2019,4,กรุงเทพมหานคร,BANGKOK,คลองเตย,KHLONG TOEI,คอนโด,Condo,273
457,2020,5,กรุงเทพมหานคร,BANGKOK,บางกะปิ,BANG KAPI,คอนโด,Condo,53
222,2020,5,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,คอนโด,Condo,161
490,2022,1,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,คอนโด,Condo,91
736,2020,12,กรุงเทพมหานคร,BANGKOK,บางกะปิ,BANG KAPI,คอนโด,Condo,256
1471,2020,8,กรุงเทพมหานคร,BANGKOK,สวนหลวง,PHATTHANAKAN,คอนโด,Condo,42
143,2021,10,ปทุมธานี,PATHUM THANI,คลองหลวง,KHLONG LUANG,คอนโด,Condo,35
4,2019,12,กรุงเทพมหานคร,BANGKOK,บางกะปิ,BANG KAPI,คอนโด,Condo,48
1305,2020,6,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,คอนโด,Condo,16
205,2021,2,กรุงเทพมหานคร,BANGKOK,สายไหม,SAI MAI,คอนโด,Condo,21
431,2020,1,กรุงเทพมหานคร,BANGKOK,บางคอแหลม,BANG KHO LAEM,คอนโด,Condo,12
388,2020,11,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,คอนโด,Condo,48
614,2021,1,กรุงเทพมหานคร,BANGKOK,วัฒนา,VADHANA,คอนโด,Condo,1723
169,2020,9,กรุงเทพมหานคร,BANGKOK,จอมทอง,CHOM THONG,คอนโด,Condo,40
1064,2020,12,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,135
1388,2019,5,กรุงเทพมหานคร,BANGKOK,คลองสาน,KHLONG SAN,คอนโด,Condo,70
195,2020,10,กรุงเทพมหานคร,BANGKOK,จอมทอง,CHOM THONG,คอนโด,Condo,61
239,2020,2,กรุงเทพมหานคร,BANGKOK,บางรัก,BANG RAK,คอนโด,Condo,83
1546,2022,1,กรุงเทพมหานคร,BANGKOK,ประเวศ,PRAWET,ทาวน์โฮม,Townhome,14
709,2019,8,กรุงเทพมหานคร,BANGKOK,ห้วยขวาง,HUAI KHWANG,คอนโด,Condo,342
1513,2021,11,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,ทาวน์โฮม,Townhome,15
1115,2019,2,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,30
63,2021,8,กรุงเทพมหานคร,BANGKOK,บางกอกใหญ่,BANGKOK YAI,คอนโด,Condo,37
480,2021,7,นนทบุรี,NONTHABURI,บางบัวทอง,BANG BUA THONG,คอนโด,Condo,37
1246,2021,4,กรุงเทพมหานคร,BANGKOK,บางกอกน้อย,BANGKOK NOI,คอนโด,Condo,26
326,2020,8,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,คอนโด,Condo,491
1205,2022,1,กรุงเทพมหานคร,BANGKOK,คลองเตย,KHLONG TOEI,คอนโด,Condo,1057
370,2020,4,สมุทรปราการ,SAMUT PRAKAN,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,คอนโด,Condo,70
782,2019,1,กรุงเทพมหานคร,BANGKOK,ปทุมวัน,PATHUM WAN,คอนโด,Condo,61
890,2021,6,กรุงเทพมหานคร,BANGKOK,ภาษีเจริญ,PHASI CHAROEN,คอนโด,Condo,61
1221,2021,6,กรุงเทพมหานคร,BANGKOK,คันนายาว,KHAN NA YAO,คอนโด,Condo,15
978,2020,10,กรุงเทพมหานคร,BANGKOK,บางกะปิ,BANG KAPI,คอนโด,Condo,149
1223,2019,10,กรุงเทพมหานคร,BANGKOK,คันนายาว,KHAN NA YAO,คอนโด,Condo,20
385,2021,1,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,คอนโด,Condo,220
374,2020,8,นนทบุรี,NONTHABURI,บางบัวทอง,BANG BUA THONG,คอนโด,Condo,48
889,2021,5,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,คอนโด,Condo,161
1011,2020,9,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,คอนโด,Condo,105
1497,2021,12,กรุงเทพมหานคร,BANGKOK,ประเวศ,PRAWET,ทาวน์โฮม,Townhome,12
357,2021,5,กรุงเทพมหานคร,BANGKOK,วัฒนา,VADHANA,คอนโด,Condo,2005
826,2021,8,กรุงเทพมหานคร,BANGKOK,บึงกุ่ม,BUENG KUM,คอนโด,Condo,12
1425,2019,10,กรุงเทพมหานคร,BANGKOK,จอมทอง,CHOM THONG,คอนโด,Condo,90
1296,2019,3,กรุงเทพมหานคร,BANGKOK,บางซื่อ,BANG SUE,คอนโด,Condo,39
670,2019,7,กรุงเทพมหานคร,BANGKOK,ยานนาวา,YAN NAWA,คอนโด,Condo,51
1072,2020,5,กรุงเทพมหานคร,BANGKOK,ห้วยขวาง,HUAI KHWANG,คอนโด,Condo,315
1237,2020,10,กรุงเทพมหานคร,BANGKOK,หลักสี่,LAK SI,คอนโด,Condo,38
1230,2020,4,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,คอนโด,Condo,55
1325,2019,3,กรุงเทพมหานคร,BANGKOK,ธนบุรี,THON BURI,คอนโด,Condo,33
766,2021,1,กรุงเทพมหานคร,BANGKOK,ยานนาวา,YAN NAWA,คอนโด,Condo,119
521,2019,9,กรุงเทพมหานคร,BANGKOK,ลาดกระบัง,LAT KRABANG,คอนโด,Condo,14
980,2021,8,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,คอนโด,Condo,186
345,2021,4,กรุงเทพมหานคร,BANGKOK,ธนบุรี,THON BURI,คอนโด,Condo,91
1378,2019,5,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,25
340,2020,11,กรุงเทพมหานคร,BANGKOK,บางกะปิ,BANG KAPI,คอนโด,Condo,135
7,2021,4,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,28
1279,2021,1,ปทุมธานี,PATHUM THANI,คลองหลวง,KHLONG LUANG,คอนโด,Condo,39
127,2021,5,กรุงเทพมหานคร,BANGKOK,ดินแดง,DIN DAENG,คอนโด,Condo,202
662,2019,8,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,31
946,2021,9,กรุงเทพมหานคร,BANGKOK,สาทร,SATHON,คอนโด,Condo,402
228,2020,1,กรุงเทพมหานคร,BANGKOK,ดินแดง,DIN DAENG,คอนโด,Condo,34
500,2020,2,กรุงเทพมหานคร,BANGKOK,บางนา,BANG NA,คอนโด,Condo,70
442,2020,5,กรุงเทพมหานคร,BANGKOK,ปทุมวัน,PATHUM WAN,คอนโด,Condo,82
202,2021,6,กรุงเทพมหานคร,BANGKOK,ประเวศ,PRAWET,คอนโด,Condo,23
1463,2021,4,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,คอนโด,Condo,144
856,2020,10,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,24
200,2021,1,กรุงเทพมหานคร,BANGKOK,ประเวศ,PRAWET,คอนโด,Condo,44
897,2021,8,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,คอนโด,Condo,268
1001,2020,5,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,20
768,2020,10,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,คอนโด,Condo,184
549,2020,8,กรุงเทพมหานคร,BANGKOK,บางเขน,BANG KHEN,คอนโด,Condo,157
1144,2019,11,กรุงเทพมหานคร,BANGKOK,บางพลัด,BANG PHLAT,คอนโด,Condo,82
1118,2020,3,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,19
287,2021,6,นนทบุรี,NONTHABURI,บางบัวทอง,BANG BUA THONG,คอนโด,Condo,35
257,2021,12,กรุงเทพมหานคร,BANGKOK,ปทุมวัน,PATHUM WAN,คอนโด,Condo,663
679,2020,8,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,คอนโด,Condo,127
251,2019,9,กรุงเทพมหานคร,BANGKOK,บางนา,BANG NA,คอนโด,Condo,201
1335,2020,1,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,คอนโด,Condo,83
516,2020,11,กรุงเทพมหานคร,BANGKOK,บางซื่อ,BANG SUE,คอนโด,Condo,114
1203,2020,9,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,44
422,2022,1,นนทบุรี,NONTHABURI,ปากเกร็ด,PAK KRET,คอนโด,Condo,122
620,2020,8,กรุงเทพมหานคร,BANGKOK,บางคอแหลม,BANG KHO LAEM,คอนโด,Condo,32
1492,2021,10,กรุงเทพมหานคร,BANGKOK,คลองเตย,KHLONG TOEI,คอนโด,Condo,1173
1342,2021,8,กรุงเทพมหานคร,BANGKOK,ยานนาวา,YAN NAWA,คอนโด,Condo,122
40,2019,7,กรุงเทพมหานคร,BANGKOK,สวนหลวง,SUAN LUANG,คอนโด,Condo,93
1449,2021,12,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,คอนโด,Condo,402
712,2021,10,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,คอนโด,Condo,134
469,2020,2,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,11
1298,2021,9,กรุงเทพมหานคร,BANGKOK,บางรัก,BANG RAK,คอนโด,Condo,463
780,2019,10,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,คอนโด,Condo,56
24,2021,4,กรุงเทพมหานคร,BANGKOK,บางรัก,BANG RAK,คอนโด,Condo,347
1532,2021,10,กรุงเทพมหานคร,BANGKOK,บางกะปิ,BANG KAPI,ทาวน์โฮม,Townhome,16
1434,2019,11,กรุงเทพมหานคร,BANGKOK,จอมทอง,CHOM THONG,คอนโด,Condo,108
350,2020,9,สมุทรปราการ,SAMUT PRAKAN,เมืองสมุทรปราการ,MUEANG SAMUT PRAKAN,คอนโด,Condo,125
1126,2021,6,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,26
248,2019,9,นนทบุรี,NONTHABURI,บางบัวทอง,BANG BUA THONG,คอนโด,Condo,30
840,2021,4,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,คอนโด,Condo,177
118,2021,5,กรุงเทพมหานคร,BANGKOK,ห้วยขวาง,HUAI KHWANG,คอนโด,Condo,867
665,2020,8,กรุงเทพมหานคร,BANGKOK,คลองสาน,KHLONG SAN,คอนโด,Condo,84
1137,2021,5,นนทบุรี,NONTHABURI,บางบัวทอง,BANG BUA THONG,คอนโด,Condo,61
378,2021,7,สมุทรปราการ,SAMUT PRAKAN,บางบ่อ,BANG BO,คอนโด,Condo,27
971,2021,9,กรุงเทพมหานคร,BANGKOK,ปทุมวัน,PATHUM WAN,คอนโด,Condo,533
1482,2020,9,กรุงเทพมหานคร,BANGKOK,สวนหลวง,PHATTHANAKAN,คอนโด,Condo,39
1189,2020,6,กรุงเทพมหานคร,BANGKOK,ลาดกระบัง,LAT KRABANG,คอนโด,Condo,13
950,2021,3,กรุงเทพมหานคร,BANGKOK,บางกอกใหญ่,BANGKOK YAI,คอนโด,Condo,13
1089,2020,2,กรุงเทพมหานคร,BANGKOK,ยานนาวา,YAN NAWA,คอนโด,Condo,27
1128,2021,11,สมุทรปราการ,SAMUT PRAKAN,บางพลี,BANG PHLI,คอนโด,Condo,465
1131,2020,4,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,คอนโด,Condo,176
922,2019,7,กรุงเทพมหานคร,BANGKOK,พญาไท,PHAYA THAI,คอนโด,Condo,97
446,2021,9,กรุงเทพมหานคร,BANGKOK,ราชเทวี,RATCHATHEWI,คอนโด,Condo,646
119,2020,3,กรุงเทพมหานคร,BANGKOK,ราชเทวี,RATCHATHEWI,คอนโด,Condo,86
968,2021,2,กรุงเทพมหานคร,BANGKOK,บางแค,BANG KHAE,คอนโด,Condo,54
135,2021,1,กรุงเทพมหานคร,BANGKOK,บางรัก,BANG RAK,คอนโด,Condo,417
767,2020,1,กรุงเทพมหานคร,BANGKOK,จตุจักร,CHATUCHAK,คอนโด,Condo,140
65,2019,10,นครปฐม,NAKHON PATHOM,พุทธมณฑล,PHUTTHAMONTHON,คอนโด,Condo,18
1107,2020,1,กรุงเทพมหานคร,BANGKOK,ลาดพร้าว,LAT PHRAO,คอนโด,Condo,16
292,2021,9,นนทบุรี,NONTHABURI,บางบัวทอง,BANG BUA THONG,คอนโด,Condo,36
682,2021,5,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,คอนโด,Condo,297
1355,2019,6,กรุงเทพมหานคร,BANGKOK,คลองเตย,KHLONG TOEI,คอนโด,Condo,292
1215,2020,12,กรุงเทพมหานคร,BANGKOK,ราชเทวี,RATCHATHEWI,คอนโด,Condo,630
972,2019,3,กรุงเทพมหานคร,BANGKOK,บางนา,BANG NA,คอนโด,Condo,60
936,2020,4,กรุงเทพมหานคร,BANGKOK,บางคอแหลม,BANG KHO LAEM,คอนโด,Condo,11
546,2021,11,กรุงเทพมหานคร,BANGKOK,ดินแดง,DIN DAENG,คอนโด,Condo,223
860,2019,9,กรุงเทพมหานคร,BANGKOK,วังทองหลาง,WANG THONGLANG,คอนโด,Condo,14
1074,2021,12,ปทุมธานี,PATHUM THANI,เมืองปทุมธานี,MUEANG PATHUM THANI,คอนโด,Condo,16
796,2021,3,กรุงเทพมหานคร,BANGKOK,วัฒนา,VADHANA,คอนโด,Condo,1740
1333,2020,1,กรุงเทพมหานคร,BANGKOK,บางเขน,BANG KHEN,คอนโด,Condo,32
631,2020,8,กรุงเทพมหานคร,BANGKOK,ปทุมวัน,PATHUM WAN,คอนโด,Condo,101
634,2022,1,กรุงเทพมหานคร,BANGKOK,คลองสาน,KHLONG SAN,คอนโด,Condo,134
286,2019,2,นนทบุรี,NONTHABURI,เมืองนนทบุรี,MUEANG NONTHABURI,คอนโด,Condo,61
1014,2020,12,กรุงเทพมหานคร,BANGKOK,ประเวศ,PRAWET,คอนโด,Condo,50
1194,2021,5,กรุงเทพมหานคร,BANGKOK,หลักสี่,LAK SI,คอนโด,Condo,23
